dataset,pipeline,signal,iteration,status,elapsed,split,run_id,expected,index,y,y_hat,fy_hat,ry_hat,scores,f1,recall,precision,tn,fp,fn,tp
UCR,U_aer-UCR,103-NOISETkeepThirdMARS,0,OK,42.254629,True,4a49f2c2-c,"[[1224232500, 1224261900]]",[1223869200 1223869500 1223869800 ... 1226210700 1226211000 1226211300],"[[[ 0.67109079]
  [ 0.62279671]
  [ 0.61383648]
  ...
  [ 0.66768871]
  [ 0.70652712]
  [ 0.72272319]]

 [[ 0.62279671]
  [ 0.61383648]
  [ 0.57868977]
  ...
  [ 0.70652712]
  [ 0.72272319]
  [ 0.70743012]]

 [[ 0.61383648]
  [ 0.57868977]
  [ 0.58775825]
  ...
  [ 0.72272319]
  [ 0.70743012]
  [ 0.78705302]]

 ...

 [[ 0.03687661]
  [ 0.18997188]
  [ 0.16107226]
  ...
  [-0.18647816]
  [-0.14343178]
  [-0.0190679 ]]

 [[ 0.18997188]
  [ 0.16107226]
  [ 0.25823488]
  ...
  [-0.14343178]
  [-0.0190679 ]
  [ 0.24021746]]

 [[ 0.16107226]
  [ 0.25823488]
  [ 0.37017573]
  ...
  [-0.0190679 ]
  [ 0.24021746]
  [ 0.23215025]]]","[[[ 0.7590291 ]
  [ 0.72666174]
  [ 0.68610686]
  ...
  [ 0.7192752 ]
  [ 0.74295837]
  [ 0.75893366]]

 [[ 0.7855455 ]
  [ 0.7517177 ]
  [ 0.70744854]
  ...
  [ 0.7285493 ]
  [ 0.7523161 ]
  [ 0.76639634]]

 [[ 0.81304395]
  [ 0.77612835]
  [ 0.72623664]
  ...
  [ 0.7362126 ]
  [ 0.7599725 ]
  [ 0.7719183 ]]

 ...

 [[-0.10984572]
  [ 0.0637737 ]
  [ 0.19822066]
  ...
  [-0.47814327]
  [-0.35453492]
  [-0.20810698]]

 [[ 0.02379789]
  [ 0.16545857]
  [ 0.27646065]
  ...
  [-0.3654808 ]
  [-0.22057995]
  [-0.07207582]]

 [[ 0.15656419]
  [ 0.2662447 ]
  [ 0.3550175 ]
  ...
  [-0.21874996]
  [-0.06734727]
  [ 0.07347677]]]","[[0.6903759 ]
 [0.6937638 ]
 [0.6954594 ]
 ...
 [0.0050012 ]
 [0.11111724]
 [0.2213663 ]]","[[ 0.6940985 ]
 [ 0.71905565]
 [ 0.7468461 ]
 ...
 [-0.24001402]
 [-0.08636866]
 [ 0.06836476]]",[1.         1.27047489 1.27047489 ... 1.63975907 1.64208174 1.16868913],1.0,1.0,1.0,,0,0,1
UCR,U_aer-UCR,104-NOISEapneaecg4,0,OK,88.181153,True,4a49f2c2-c,"[[1227619200, 1227649200]]",[1224619200 1224619500 1224619800 ... 1234299000 1234299300 1234299600],"[[[0.29789654]
  [0.3199118 ]
  [0.26408422]
  ...
  [0.22881864]
  [0.25350832]
  [0.23425764]]

 [[0.3199118 ]
  [0.26408422]
  [0.28211189]
  ...
  [0.25350832]
  [0.23425764]
  [0.27729502]]

 [[0.26408422]
  [0.28211189]
  [0.28947156]
  ...
  [0.23425764]
  [0.27729502]
  [0.28340057]]

 ...

 [[0.29126726]
  [0.25400046]
  [0.259487  ]
  ...
  [0.31905367]
  [0.3046626 ]
  [0.31501367]]

 [[0.25400046]
  [0.259487  ]
  [0.27609524]
  ...
  [0.3046626 ]
  [0.31501367]
  [0.3274876 ]]

 [[0.259487  ]
  [0.27609524]
  [0.2673535 ]
  ...
  [0.31501367]
  [0.3274876 ]
  [0.32629745]]]","[[[0.265132  ]
  [0.27284196]
  [0.2869406 ]
  ...
  [0.2347475 ]
  [0.22433686]
  [0.22825095]]

 [[0.23028629]
  [0.25082806]
  [0.2776299 ]
  ...
  [0.23250654]
  [0.21806279]
  [0.21921904]]

 [[0.2562562 ]
  [0.27886558]
  [0.30509126]
  ...
  [0.24906552]
  [0.24485698]
  [0.25568283]]

 ...

 [[0.27723253]
  [0.27673414]
  [0.27207884]
  ...
  [0.2839123 ]
  [0.28776377]
  [0.29015267]]

 [[0.28272885]
  [0.2818885 ]
  [0.27635485]
  ...
  [0.2913537 ]
  [0.2978485 ]
  [0.30257905]]

 [[0.29433137]
  [0.29155457]
  [0.28355375]
  ...
  [0.2989621 ]
  [0.3077006 ]
  [0.31403783]]]","[[0.25943097]
 [0.2501518 ]
 [0.2934702 ]
 ...
 [0.2890746 ]
 [0.30279437]
 [0.3145525 ]]","[[0.26135388]
 [0.2185275 ]
 [0.23796287]
 ...
 [0.26007593]
 [0.2646663 ]
 [0.27655187]]",[1.         1.42458453 1.42458453 ... 2.21578303 2.22130136 1.28765132],0.0,0.0,0.0,,0,1,0
UCR,U_aer-UCR,105-NOISEgait3,0,OK,194.50124,True,4a49f2c2-c,"[[1240789200, 1240969200]]",[1230169200 1230169500 1230169800 ... 1242318300 1242318600 1242318900],"[[[ 0.69354125]
  [ 0.73764728]
  [ 0.7836031 ]
  ...
  [-0.7936441 ]
  [-0.646979  ]
  [-0.76659623]]

 [[ 0.73764728]
  [ 0.7836031 ]
  [ 0.74079959]
  ...
  [-0.646979  ]
  [-0.76659623]
  [-0.68397935]]

 [[ 0.7836031 ]
  [ 0.74079959]
  [ 0.71469756]
  ...
  [-0.76659623]
  [-0.68397935]
  [-0.71944745]]

 ...

 [[-0.73408259]
  [-0.83324677]
  [-0.65340297]
  ...
  [-0.85811902]
  [-0.62517989]
  [-0.58074079]]

 [[-0.83324677]
  [-0.65340297]
  [-0.70372614]
  ...
  [-0.62517989]
  [-0.58074079]
  [-0.49144498]]

 [[-0.65340297]
  [-0.70372614]
  [-0.74632376]
  ...
  [-0.58074079]
  [-0.49144498]
  [-0.18273847]]]","[[[ 0.7377045 ]
  [ 0.747255  ]
  [ 0.7552748 ]
  ...
  [-0.71695775]
  [-0.7149377 ]
  [-0.71545035]]

 [[ 0.73945993]
  [ 0.7477769 ]
  [ 0.75474   ]
  ...
  [-0.7153786 ]
  [-0.7151765 ]
  [-0.7177547 ]]

 [[ 0.74634635]
  [ 0.7553678 ]
  [ 0.7621982 ]
  ...
  [-0.7135005 ]
  [-0.7114402 ]
  [-0.71248126]]

 ...

 [[-0.77581984]
  [-0.79706097]
  [-0.80061835]
  ...
  [-0.8076348 ]
  [-0.7917005 ]
  [-0.7604432 ]]

 [[-0.7463493 ]
  [-0.7676837 ]
  [-0.77339894]
  ...
  [-0.7567546 ]
  [-0.73292196]
  [-0.6958171 ]]

 [[-0.7521051 ]
  [-0.767543  ]
  [-0.7692804 ]
  ...
  [-0.49292582]
  [-0.45198548]
  [-0.40088576]]]","[[-0.7175469 ]
 [-0.7222596 ]
 [-0.7162879 ]
 ...
 [-0.7057469 ]
 [-0.6395846 ]
 [-0.33595145]]","[[ 0.7257849 ]
 [ 0.72873974]
 [ 0.73277026]
 ...
 [-0.72092986]
 [-0.6960244 ]
 [-0.7109771 ]]",[1.         1.65389938 1.65389938 ... 3.13168429 3.14514615 1.77643362],0.0,0.0,0.0,,0,1,0
UCR,U_aer-UCR,106-NOISEgaitHunt2,0,OK,164.070088,True,4a49f2c2-c,"[[1232179200, 1232374200]]",[1228369200 1228369500 1228369800 ... 1242018300 1242018600 1242018900],"[[[-0.70230564]
  [-0.68426847]
  [-0.85893574]
  ...
  [ 0.73545615]
  [ 0.73051131]
  [ 0.79912051]]

 [[-0.68426847]
  [-0.85893574]
  [-0.7513334 ]
  ...
  [ 0.73051131]
  [ 0.79912051]
  [ 0.67952527]]

 [[-0.85893574]
  [-0.7513334 ]
  [-0.74415862]
  ...
  [ 0.79912051]
  [ 0.67952527]
  [ 0.64645091]]

 ...

 [[ 0.55122117]
  [ 0.52510004]
  [ 0.456219  ]
  ...
  [-0.8519659 ]
  [-0.7775216 ]
  [-0.80133192]]

 [[ 0.52510004]
  [ 0.456219  ]
  [ 0.58079975]
  ...
  [-0.7775216 ]
  [-0.80133192]
  [-0.76561   ]]

 [[ 0.456219  ]
  [ 0.58079975]
  [ 0.5168355 ]
  ...
  [-0.80133192]
  [-0.76561   ]
  [-0.93547667]]]","[[[-0.77516407]
  [-0.7763967 ]
  [-0.7772873 ]
  ...
  [ 0.7351485 ]
  [ 0.73145473]
  [ 0.7252411 ]]

 [[-0.7822177 ]
  [-0.78309447]
  [-0.78369856]
  ...
  [ 0.7307266 ]
  [ 0.7288962 ]
  [ 0.72526675]]

 [[-0.7788215 ]
  [-0.7804825 ]
  [-0.78158957]
  ...
  [ 0.7243064 ]
  [ 0.721091  ]
  [ 0.7164452 ]]

 ...

 [[ 0.5237962 ]
  [ 0.5219072 ]
  [ 0.5195694 ]
  ...
  [-0.7150244 ]
  [-0.71710163]
  [-0.7157376 ]]

 [[ 0.51753676]
  [ 0.51629406]
  [ 0.5146883 ]
  ...
  [-0.72141826]
  [-0.7245875 ]
  [-0.7242835 ]]

 [[ 0.52603513]
  [ 0.5249947 ]
  [ 0.5231457 ]
  ...
  [-0.7234437 ]
  [-0.72687024]
  [-0.7271066 ]]]","[[ 0.71234304]
 [ 0.71565974]
 [ 0.7065482 ]
 ...
 [-0.7091182 ]
 [-0.7185373 ]
 [-0.72235286]]","[[-0.77217054]
 [-0.779451  ]
 [-0.7749393 ]
 ...
 [ 0.52025884]
 [ 0.5134562 ]
 [ 0.52091813]]",[1.         1.51269453 1.51269453 ... 2.21941489 2.21652609 1.4156459 ],1.0,1.0,1.0,,0,0,1
UCR,U_aer-UCR,107-NOISEinsectEPG3,0,OK,53.796738,True,4a49f2c2-c,"[[1224919200, 1224934200]]",[1224379200 1224379500 1224379800 ... 1225817700 1225818000 1225818300],"[[[-0.73301842]
  [-0.58517992]
  [-0.62037432]
  ...
  [ 0.18759791]
  [-0.010187  ]
  [-0.61031892]]

 [[-0.58517992]
  [-0.62037432]
  [-0.51939185]
  ...
  [-0.010187  ]
  [-0.61031892]
  [-0.80436667]]

 [[-0.62037432]
  [-0.51939185]
  [ 0.27582342]
  ...
  [-0.61031892]
  [-0.80436667]
  [-0.77090688]]

 ...

 [[-0.70434813]
  [-0.76780334]
  [-0.70705595]
  ...
  [ 0.30529579]
  [ 0.16845787]
  [-0.26325466]]

 [[-0.76780334]
  [-0.70705595]
  [-0.79620164]
  ...
  [ 0.16845787]
  [-0.26325466]
  [-0.60000026]]

 [[-0.70705595]
  [-0.79620164]
  [-0.60134779]
  ...
  [-0.26325466]
  [-0.60000026]
  [-0.89990604]]]","[[[-0.6463613 ]
  [-0.46786088]
  [-0.19741386]
  ...
  [ 0.30233493]
  [ 0.06229543]
  [-0.39391467]]

 [[-0.5568977 ]
  [-0.27532345]
  [ 0.11544348]
  ...
  [ 0.10534473]
  [-0.33361122]
  [-0.7072662 ]]

 [[-0.4419935 ]
  [-0.07508067]
  [ 0.34313893]
  ...
  [-0.17092906]
  [-0.59122306]
  [-0.8026345 ]]

 ...

 [[-0.7577317 ]
  [-0.66558385]
  [-0.5743955 ]
  ...
  [ 0.37124488]
  [ 0.29256067]
  [ 0.07876578]]

 [[-0.7344632 ]
  [-0.60430616]
  [-0.42424452]
  ...
  [ 0.27981678]
  [-0.03030337]
  [-0.5228188 ]]

 [[-0.6586256 ]
  [-0.43785214]
  [-0.10559118]
  ...
  [ 0.10442676]
  [-0.35871458]
  [-0.7302218 ]]]","[[-0.69845676]
 [-0.7962952 ]
 [-0.8136435 ]
 ...
 [-0.3277258 ]
 [-0.75306034]
 [-0.8042593 ]]","[[-0.68569195]
 [-0.658267  ]
 [-0.60432017]
 ...
 [-0.7173153 ]
 [-0.7317487 ]
 [-0.71519357]]",[1.         1.29604812 1.29604812 ... 1.47105657 1.49986324 1.14273107],0.0,0.0,0.0,,3,1,0
UCR,U_aer-UCR,108-NOISEresperation2,0,OK,306.537491,True,4a49f2c2-c,"[[1273294200, 1273294200]]",[1231819200 1231819500 1231819800 ... 1282833600 1282833900 1282834200],"[[[ 0.49238046]
  [ 0.443897  ]
  [ 0.46130109]
  ...
  [ 0.069171  ]
  [-0.03233475]
  [-0.01197022]]

 [[ 0.443897  ]
  [ 0.46130109]
  [ 0.5145468 ]
  ...
  [-0.03233475]
  [-0.01197022]
  [ 0.01646933]]

 [[ 0.46130109]
  [ 0.5145468 ]
  [ 0.47451186]
  ...
  [-0.01197022]
  [ 0.01646933]
  [-0.00376933]]

 ...

 [[-0.8071329 ]
  [-0.7683165 ]
  [-0.84717083]
  ...
  [-0.69064864]
  [-0.76995226]
  [-0.69523328]]

 [[-0.7683165 ]
  [-0.84717083]
  [-0.70297778]
  ...
  [-0.76995226]
  [-0.69523328]
  [-0.67725629]]

 [[-0.84717083]
  [-0.70297778]
  [-0.78812238]
  ...
  [-0.69523328]
  [-0.67725629]
  [-0.67828549]]]","[[[ 0.42654192]
  [ 0.43983585]
  [ 0.45292214]
  ...
  [ 0.05102261]
  [ 0.04233171]
  [ 0.03427251]]

 [[ 0.44281384]
  [ 0.45572072]
  [ 0.46848747]
  ...
  [ 0.03036862]
  [ 0.0211064 ]
  [ 0.01275286]]

 [[ 0.45577917]
  [ 0.46895245]
  [ 0.48186305]
  ...
  [ 0.01872904]
  [ 0.00956639]
  [ 0.00131167]]

 ...

 [[-0.7670003 ]
  [-0.76275307]
  [-0.7588583 ]
  ...
  [-0.7288256 ]
  [-0.73341393]
  [-0.7347353 ]]

 [[-0.7717412 ]
  [-0.7672889 ]
  [-0.7631822 ]
  ...
  [-0.7205962 ]
  [-0.7245318 ]
  [-0.72532946]]

 [[-0.7605225 ]
  [-0.7571618 ]
  [-0.7542349 ]
  ...
  [-0.71578276]
  [-0.7190343 ]
  [-0.7194589 ]]]","[[ 0.02631571]
 [ 0.00502223]
 [-0.00634442]
 ...
 [-0.7298329 ]
 [-0.7196769 ]
 [-0.7123046 ]]","[[ 0.41178986]
 [ 0.42855096]
 [ 0.44103035]
 ...
 [-0.75440645]
 [-0.7592826 ]
 [-0.7472486 ]]",[1.         1.50432211 1.50432211 ... 2.56180543 2.56276024 1.57257513],0.0,0.0,0.0,,0,1,0
UCR,U_aer-UCR,109-1sddb40,0,OK,320.098355,True,4a49f2c2-c,"[[1238419200, 1238605200]]",[1233319200 1233319500 1233319800 ... 1246756800 1246757100 1246757400],"[[[-0.07217695]
  [-0.07101281]
  [-0.07334109]
  ...
  [-0.0314319 ]
  [-0.08963912]
  [-0.1862631 ]]

 [[-0.07101281]
  [-0.07334109]
  [-0.07450524]
  ...
  [-0.08963912]
  [-0.1862631 ]
  [-0.32479627]]

 [[-0.07334109]
  [-0.07450524]
  [-0.07683353]
  ...
  [-0.1862631 ]
  [-0.32479627]
  [-0.4540163 ]]

 ...

 [[ 0.05471478]
  [-0.00465658]
  [-0.06402794]
  ...
  [ 0.10360885]
  [ 0.10011641]
  [ 0.10360885]]

 [[-0.00465658]
  [-0.06402794]
  [-0.15366705]
  ...
  [ 0.10011641]
  [ 0.10360885]
  [ 0.10477299]]

 [[-0.06402794]
  [-0.15366705]
  [-0.27240978]
  ...
  [ 0.10360885]
  [ 0.10477299]
  [ 0.10360885]]]","[[[-0.09928013]
  [-0.09218723]
  [-0.08208743]
  ...
  [-0.0436502 ]
  [-0.09350996]
  [-0.14392453]]

 [[-0.09125444]
  [-0.08165926]
  [-0.06956253]
  ...
  [-0.10640446]
  [-0.18428338]
  [-0.25877756]]

 [[-0.09664129]
  [-0.08435587]
  [-0.07143404]
  ...
  [-0.16574374]
  [-0.27664128]
  [-0.37980148]]

 ...

 [[-0.00705047]
  [-0.07734085]
  [-0.16725403]
  ...
  [ 0.10585967]
  [ 0.10492329]
  [ 0.10226674]]

 [[-0.07154109]
  [-0.17122352]
  [-0.28337398]
  ...
  [ 0.09985554]
  [ 0.10086077]
  [ 0.10069264]]

 [[-0.16172788]
  [-0.28188026]
  [-0.40379485]
  ...
  [ 0.09560242]
  [ 0.09579483]
  [ 0.09498134]]]","[[-0.17747506]
 [-0.3055085 ]
 [-0.44172546]
 ...
 [ 0.09498455]
 [ 0.09610777]
 [ 0.0904169 ]]","[[-0.07452386]
 [-0.06186658]
 [-0.06672138]
 ...
 [ 0.05099206]
 [ 0.0186547 ]
 [-0.04136718]]",[1.         1.03545968 1.03545968 ... 1.11027926 1.10998411 1.0555274 ],0.6666666666666666,1.0,0.5,,1,0,1
UCR,U_aer-UCR,110-2sddb40,0,OK,324.99897,True,4a49f2c2-c,"[[1239799200, 1239889200]]",[1233319200 1233319500 1233319800 ... 1246818600 1246818900 1246819200],"[[[-0.07217695]
  [-0.07101281]
  [-0.07334109]
  ...
  [-0.0314319 ]
  [-0.08963912]
  [-0.1862631 ]]

 [[-0.07101281]
  [-0.07334109]
  [-0.07450524]
  ...
  [-0.08963912]
  [-0.1862631 ]
  [-0.32479627]]

 [[-0.07334109]
  [-0.07450524]
  [-0.07683353]
  ...
  [-0.1862631 ]
  [-0.32479627]
  [-0.4540163 ]]

 ...

 [[ 0.05471478]
  [-0.00465658]
  [-0.06402794]
  ...
  [ 0.10360885]
  [ 0.10011641]
  [ 0.10360885]]

 [[-0.00465658]
  [-0.06402794]
  [-0.15366705]
  ...
  [ 0.10011641]
  [ 0.10360885]
  [ 0.10477299]]

 [[-0.06402794]
  [-0.15366705]
  [-0.27240978]
  ...
  [ 0.10360885]
  [ 0.10477299]
  [ 0.10360885]]]","[[[-0.09005758]
  [-0.08512282]
  [-0.0766263 ]
  ...
  [-0.03505836]
  [-0.0910044 ]
  [-0.14663078]]

 [[-0.09150743]
  [-0.08349426]
  [-0.07242167]
  ...
  [-0.10114306]
  [-0.186974  ]
  [-0.2707532 ]]

 [[-0.09554972]
  [-0.08428122]
  [-0.07133409]
  ...
  [-0.1692191 ]
  [-0.28475708]
  [-0.39825127]]

 ...

 [[-0.01770912]
  [-0.08519071]
  [-0.16993695]
  ...
  [ 0.09958419]
  [ 0.0980926 ]
  [ 0.0973004 ]]

 [[-0.08334407]
  [-0.17770182]
  [-0.28404388]
  ...
  [ 0.10042854]
  [ 0.10181373]
  [ 0.10362779]]

 [[-0.17529523]
  [-0.28888473]
  [-0.40481794]
  ...
  [ 0.09921764]
  [ 0.10063258]
  [ 0.10126399]]]","[[-0.1776037 ]
 [-0.31598163]
 [-0.4607229 ]
 ...
 [ 0.09137603]
 [ 0.09835666]
 [ 0.09457505]]","[[-0.0667019 ]
 [-0.06616835]
 [-0.07001196]
 ...
 [ 0.04129427]
 [ 0.00535357]
 [-0.05783449]]",[1.         1.01293718 1.01293718 ... 1.15584821 1.15535656 1.0800741 ],0.0,0.0,0.0,,2,1,0
UCR,U_aer-UCR,111-3sddb40,0,OK,243.336805,True,4a49f2c2-c,"[[1236799200, 1236889200]]",[1233319200 1233319500 1233319800 ... 1246818300 1246818600 1246818900],"[[[-0.07217695]
  [-0.07101281]
  [-0.07334109]
  ...
  [-0.0314319 ]
  [-0.08963912]
  [-0.1862631 ]]

 [[-0.07101281]
  [-0.07334109]
  [-0.07450524]
  ...
  [-0.08963912]
  [-0.1862631 ]
  [-0.32479627]]

 [[-0.07334109]
  [-0.07450524]
  [-0.07683353]
  ...
  [-0.1862631 ]
  [-0.32479627]
  [-0.4540163 ]]

 ...

 [[ 0.05471478]
  [-0.00465658]
  [-0.06402794]
  ...
  [ 0.10360885]
  [ 0.10011641]
  [ 0.10360885]]

 [[-0.00465658]
  [-0.06402794]
  [-0.15366705]
  ...
  [ 0.10011641]
  [ 0.10360885]
  [ 0.10477299]]

 [[-0.06402794]
  [-0.15366705]
  [-0.27240978]
  ...
  [ 0.10360885]
  [ 0.10477299]
  [ 0.10360885]]]","[[[-0.09038217]
  [-0.09543984]
  [-0.09531312]
  ...
  [-0.08331099]
  [-0.12702224]
  [-0.16684653]]

 [[-0.09388041]
  [-0.09864577]
  [-0.09762795]
  ...
  [-0.14797889]
  [-0.22150505]
  [-0.2876951 ]]

 [[-0.09724321]
  [-0.10150593]
  [-0.09948302]
  ...
  [-0.19134137]
  [-0.29982236]
  [-0.39855978]]

 ...

 [[-0.01615484]
  [-0.08711497]
  [-0.18059574]
  ...
  [ 0.07612045]
  [ 0.07886384]
  [ 0.08161598]]

 [[-0.07210042]
  [-0.16766311]
  [-0.28219622]
  ...
  [ 0.0842084 ]
  [ 0.08806395]
  [ 0.0912752 ]]

 [[-0.15415956]
  [-0.26980636]
  [-0.3942539 ]
  ...
  [ 0.09111932]
  [ 0.09361596]
  [ 0.09489354]]]","[[-0.18416281]
 [-0.3161844 ]
 [-0.44314334]
 ...
 [ 0.0762523 ]
 [ 0.08545298]
 [ 0.08832707]]","[[-0.07003783]
 [-0.06855881]
 [-0.06716656]
 ...
 [ 0.03983259]
 [ 0.00844813]
 [-0.04770608]]",[1.         1.03751921 1.03751921 ... 1.2341493  1.23483181 1.13339071],0.6666666666666666,1.0,0.5,,1,0,1
UCR,U_aer-UCR,112-BIDMC1,0,OK,35.966681,True,4a49f2c2-c,"[[1224439200, 1224499200]]",[1223569200 1223569500 1223569800 ... 1226118300 1226118600 1226118900],"[[[-0.68339239]
  [-0.6216139 ]
  [-0.53668991]
  ...
  [ 0.84558235]
  [ 0.84558235]
  [ 0.84558235]]

 [[-0.6216139 ]
  [-0.53668991]
  [-0.41313293]
  ...
  [ 0.84558235]
  [ 0.84558235]
  [ 0.82243685]]

 [[-0.53668991]
  [-0.41313293]
  [-0.25865813]
  ...
  [ 0.84558235]
  [ 0.82243685]
  [ 0.78380386]]

 ...

 [[-0.20465196]
  [-0.2200823 ]
  [-0.23551263]
  ...
  [-0.61389873]
  [-0.63704423]
  [-0.64481655]]

 [[-0.2200823 ]
  [-0.23551263]
  [-0.26643045]
  ...
  [-0.63704423]
  [-0.64481655]
  [-0.65253172]]

 [[-0.23551263]
  [-0.26643045]
  [-0.28957595]
  ...
  [-0.64481655]
  [-0.65253172]
  [-0.66024689]]]","[[[-0.5575305 ]
  [-0.43895212]
  [-0.32691836]
  ...
  [ 0.88818777]
  [ 0.89070386]
  [ 0.8719367 ]]

 [[-0.4691729 ]
  [-0.33511066]
  [-0.20804694]
  ...
  [ 0.9012297 ]
  [ 0.8867388 ]
  [ 0.85191566]]

 [[-0.3560163 ]
  [-0.20962274]
  [-0.0715849 ]
  ...
  [ 0.89532405]
  [ 0.8648686 ]
  [ 0.8154448 ]]

 ...

 [[-0.31480807]
  [-0.3406147 ]
  [-0.34375742]
  ...
  [-0.6106869 ]
  [-0.6372741 ]
  [-0.6495843 ]]

 [[-0.33708104]
  [-0.36327377]
  [-0.36714897]
  ...
  [-0.62902856]
  [-0.6561273 ]
  [-0.6686967 ]]

 [[-0.36400515]
  [-0.39007545]
  [-0.39426625]
  ...
  [-0.64442855]
  [-0.67191005]
  [-0.68458843]]]","[[ 0.8324146 ]
 [ 0.7973429 ]
 [ 0.74745125]
 ...
 [-0.62220776]
 [-0.63973874]
 [-0.6539641 ]]","[[-0.69299966]
 [-0.6204769 ]
 [-0.5206106 ]
 ...
 [-0.19479963]
 [-0.215587  ]
 [-0.24207973]]",[1.         1.1383548  1.1383548  ... 1.25731392 1.25220922 1.08027653],1.0,1.0,1.0,,0,0,1
UCR,U_aer-UCR,113-CIMIS44AirTemperature1,0,OK,43.746585,True,4a49f2c2-c,"[[1224436500, 1224436800]]",[1224019200 1224019500 1224019800 ... 1225273500 1225273800 1225274100],"[[[ 0.28571429]
  [ 0.21428571]
  [ 0.0974026 ]
  ...
  [ 0.59090909]
  [ 0.40909091]
  [ 0.20779221]]

 [[ 0.21428571]
  [ 0.0974026 ]
  [-0.03896104]
  ...
  [ 0.40909091]
  [ 0.20779221]
  [ 0.05194805]]

 [[ 0.0974026 ]
  [-0.03896104]
  [-0.20779221]
  ...
  [ 0.20779221]
  [ 0.05194805]
  [-0.05844156]]

 ...

 [[ 0.05844156]
  [-0.04545455]
  [-0.0974026 ]
  ...
  [ 0.29220779]
  [ 0.18181818]
  [ 0.03896104]]

 [[-0.04545455]
  [-0.0974026 ]
  [-0.16883117]
  ...
  [ 0.18181818]
  [ 0.03896104]
  [-0.06493506]]

 [[-0.0974026 ]
  [-0.16883117]
  [-0.22727273]
  ...
  [ 0.03896104]
  [-0.06493506]
  [-0.15584416]]]","[[[ 2.9381296e-01]
  [ 2.1785225e-01]
  [ 1.1311469e-01]
  ...
  [ 8.1247449e-01]
  [ 6.6392249e-01]
  [ 4.6788955e-01]]

 [[ 1.5360112e-01]
  [ 7.2129510e-02]
  [-2.4312699e-02]
  ...
  [ 6.0373408e-01]
  [ 4.5077479e-01]
  [ 2.6935965e-01]]

 [[-2.2358546e-02]
  [-9.9675946e-02]
  [-1.8057752e-01]
  ...
  [ 4.2740306e-01]
  [ 2.8357095e-01]
  [ 1.2292565e-01]]

 ...

 [[ 6.4047858e-02]
  [ 6.5900944e-04]
  [-7.7134050e-02]
  ...
  [ 5.2875286e-01]
  [ 3.9797023e-01]
  [ 2.4055764e-01]]

 [[-9.6886251e-03]
  [-7.7178247e-02]
  [-1.5023853e-01]
  ...
  [ 3.8604674e-01]
  [ 2.5572979e-01]
  [ 1.0744027e-01]]

 [[-9.9298559e-02]
  [-1.6524710e-01]
  [-2.2936970e-01]
  ...
  [ 2.6113656e-01]
  [ 1.3707256e-01]
  [ 1.3418850e-03]]]","[[ 0.21502039]
 [ 0.04783287]
 [-0.06394171]
 ...
 [ 0.04656626]
 [-0.0669435 ]
 [-0.15019318]]","[[ 0.3082408 ]
 [ 0.19948667]
 [ 0.046034  ]
 ...
 [ 0.0975624 ]
 [ 0.04635044]
 [-0.02713009]]",[1.         1.16964806 1.16964806 ... 1.68800063 1.65980402 1.265374  ],0.6666666666666666,1.0,0.5,,1,0,1
